traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
12570.0,28/05/2024 05PM,London,Southwark,631.0,77.06843081252232,6.0,Medium,,3069.0
12571.0,2024-05-28T18:00Z,London,Southwark,1159.0,,9.0,Low,Wet,1419.0
12572.0,2024-05-28 19:00,,Kensington,2747.0,89.24452277197317,3.0,,Dry,6664.0
12573.0,2024-05-28 20:00,,Chelsea,1492.0,56.621586706951696,10.0,,Snowy,7665.0
12574.0,2024-05-28T21:00Z,London,,3984.0,58.34518494172658,2.0,Low,,330.0
12575.0,2024-05-28T22:00Z,,Islington,3676.0,17.576825706857363,10.0,Medium,,9785.0
12576.0,2024-05-28T23:00Z,London,Camden,1059.0,,7.0,Low,Dry,1693.0
12577.0,2024-05-29T00:00Z,,Camden,1865.0,70.43951859421416,1.0,,,8403.0
12578.0,2024-05-29 01:00,,Camden,1091.0,107.38961829993465,1.0,High,Dry,7821.0
12579.0,2024-05-29 02:00,,Islington,3407.0,119.30290369044043,6.0,Low,Dry,8204.0
12580.0,2024-05-29 03:00,London,,3039.0,105.58403703811662,2.0,,Dry,801.0
12581.0,2024-05-29T04:00Z,,Camden,3872.0,15.201018481578942,2.0,Low,Damaged,7101.0
12582.0,2024-05-29T05:00Z,London,Chelsea,3918.0,23.283734274866283,7.0,Medium,Damaged,39181.0
12583.0,29/05/2024 06AM,,Islington,2960.0,73.33844242514503,2.0,High,Wet,8889.0
12584.0,2024-05-29T07:00Z,London,,4379.0,85.04429712068452,1.0,Medium,Damaged,2830.0
12585.0,29/05/2024 08AM,,Chelsea,3860.0,10.765711719596563,5.0,,,2676.0
12586.0,2024-05-29T09:00Z,,Southwark,2590.0,,0.0,,Wet,1412.0
12587.0,,London,Kensington,2455.0,94.311245310054,9.0,Medium,Wet,46626.0
12588.0,2024-05-29 11:00,,Islington,333.0,106.61530010046732,6.0,High,Dry,4225.0
12589.0,2024-05-29 12:00,,,23151.0,57.966420081777585,7.0,Medium,,2403.0
12590.0,29/05/2024 01PM,London,Kensington,562.0,114.08789636882135,1.0,Medium,Dry,2597.0
12591.0,2024-05-29 14:00,,Camden,13261.0,93.22699816884243,7.0,,Snowy,1164.0
12592.0,29/05/2024 03PM,London,,1364.0,102.72996233446199,5.0,,Wet,605.0
12593.0,Invalid,London,Camden,4725.0,42.68357641022426,2.0,,Damaged,2626.0
12594.0,29/05/2024 05PM,London,Kensington,3500.0,,0.0,High,,9900.0
12595.0,2024-05-29T18:00Z,,Southwark,1114.0,39.01327019442226,7.0,Low,Wet,9322.0
12596.0,29/05/2024 07PM,,Kensington,4350.0,97.06548812390518,6.0,,,1045.0
12597.0,2024-05-29T20:00Z,London,Camden,3563.0,25.77623605657056,5.0,Medium,Damaged,8776.0
12598.0,29/05/2024 09PM,,Kensington,2493.0,110.83944294248833,1.0,High,Dry,3906.0
12599.0,2024-05-29T22:00Z,London,,247.0,58.450154066902954,10.0,High,Dry,285.0
12600.0,2024-05-29 23:00,London,Chelsea,9.0,,6.0,High,Snowy,7177.0
12601.0,30/05/2024 12AM,,,4622.0,39.055894097533475,4.0,Low,Wet,5077.0
12602.0,2024-05-30 01:00,London,Southwark,481.0,-12.867542789602542,4.0,Low,Dry,8076.0
12603.0,30/05/2024 02AM,London,Chelsea,2137.0,23.999601547325415,6.0,High,Dry,5923.0
12604.0,2024-05-30T03:00Z,,,3644.0,23.20221485838327,4.0,Low,Damaged,9440.0
12605.0,2024-05-30T04:00Z,London,Southwark,4663.0,5.97852743986758,3.0,Low,,785.0
12606.0,30/05/2024 05AM,London,Camden,3584.0,,2.0,,Damaged,4664.0
12607.0,Invalid,,Islington,3610.0,83.94874091799883,8.0,High,Wet,26111.0
12608.0,2024-05-30 07:00,,Southwark,2597.0,14.09810961371288,9.0,,Damaged,27025.0
12609.0,2024-05-30T08:00Z,London,Islington,829.0,96.3744516031085,8.0,Medium,,3736.0
12610.0,30/05/2024 09AM,,Kensington,1405.0,110.15366295808428,1.0,Low,,3062.0
12611.0,2024-05-30T10:00Z,London,,19159.0,34.105234211188204,8.0,Medium,Damaged,2472.0
12612.0,2024-05-30T11:00Z,London,Kensington,4696.0,-5.133481712455257,9.0,Low,Wet,9374.0
12613.0,2024-05-30 12:00,,Chelsea,2174.0,-7.961400396526308,7.0,,Dry,3936.0
12614.0,2024-05-30 13:00,,Kensington,498.0,5.775342556898615,10.0,Medium,Snowy,3932.0
12615.0,2024-05-30T14:00Z,,Southwark,1406.0,26.261818207778866,1.0,High,Damaged,3741.0
12616.0,2024-05-30 15:00,,Southwark,684.0,,2.0,,Snowy,3770.0
12617.0,2024-05-30 16:00,London,Chelsea,3916.0,56.65285452569699,5.0,Medium,Dry,5588.0
12618.0,2024-05-30T17:00Z,,,2365.0,-9.284844291814792,10.0,,Snowy,8146.0
12619.0,2024-05-30T18:00Z,,Kensington,3073.0,30.680877931959294,7.0,High,Damaged,8708.0
12620.0,2024-05-30 19:00,London,,3549.0,30.1231569034686,7.0,High,Damaged,1054.0
12621.0,2024-05-30 20:00,London,Southwark,740.0,86.46611642320534,1.0,Medium,Wet,2874.0
12622.0,2024-05-30 21:00,London,Islington,544.0,70.04829589611332,1.0,High,Dry,537.0
12623.0,2024-05-30T22:00Z,,,2129.0,22.92327865006877,8.0,Low,Damaged,4468.0
12624.0,Invalid,London,Kensington,3636.0,89.15349091338572,7.0,Medium,Dry,3097.0
12625.0,31/05/2024 12AM,,Kensington,3614.0,94.17734424841788,0.0,Medium,Snowy,4751.0
12626.0,32/13/2025 25:61,London,Southwark,4348.0,,0.0,Medium,Wet,
12627.0,31/05/2024 02AM,,Southwark,3323.0,65.42586136327562,44.0,Medium,Dry,1229.0
12628.0,2024-05-31T03:00Z,London,Chelsea,3007.0,-15.753923397100944,10.0,Low,,4185.0
12629.0,31/05/2024 04AM,London,Camden,35.0,114.02799070335176,5.0,Medium,Snowy,29974.0
12630.0,2024-05-31T05:00Z,London,Southwark,1604.0,35.66699896513881,7.0,,Wet,6874.0
12631.0,31/05/2024 06AM,,Chelsea,3036.0,110.52603691625232,8.0,High,,8567.0
12632.0,2024-05-31T07:00Z,,,2294.0,15.918891070992506,8.0,,Dry,9181.0
12633.0,2024-05-31T08:00Z,London,Kensington,702.0,103.96180957540065,1.0,High,Snowy,8944.0
12634.0,32/13/2025 25:61,London,Chelsea,3766.0,89.14159294279195,1.0,,Snowy,2739.0
12635.0,2024-05-31 10:00,,Islington,695.0,54.61802570336539,5.0,Medium,Snowy,6781.0
12636.0,2024-05-31T11:00Z,,Kensington,628.0,75.87674709358261,4.0,Medium,,4477.0
12637.0,2024-05-31 12:00,,Islington,3631.0,71.13703013681166,0.0,Medium,Snowy,3894.0
12638.0,2024-05-31T13:00Z,London,Kensington,1821.0,31.203267712057247,7.0,Low,Wet,2568.0
12639.0,2024-05-31T14:00Z,,Southwark,4788.0,88.17973435025708,5.0,High,Wet,6218.0
12640.0,31/05/2024 03PM,London,Islington,16488.0,18.061175068630675,5.0,Low,,5976.0
12641.0,2024-05-31T16:00Z,London,Camden,,-1.5842531514147424,7.0,,,2677.0
12642.0,31/05/2024 05PM,London,,1706.0,92.02680729932142,0.0,Medium,Damaged,6811.0
12643.0,Invalid,London,,4863.0,107.1329397125964,1.0,High,Damaged,9285.0
12644.0,31/05/2024 07PM,,Chelsea,2787.0,11.754368561950201,5.0,High,Snowy,7615.0
12645.0,2024-05-31T20:00Z,London,,3572.0,119.28265706025792,4.0,Low,Wet,4048.0
12646.0,2024-05-31T21:00Z,London,Southwark,2271.0,55.84697803476868,4.0,,Dry,1955.0
12647.0,2024-05-31T22:00Z,London,Camden,1806.0,75.77807895643751,2.0,High,Snowy,3761.0
12648.0,2024-05-31T23:00Z,,Kensington,1146.0,119.97415980438292,6.0,High,Wet,6281.0
12649.0,TBD,London,Kensington,4324.0,10.589472419297506,,Low,Damaged,6736.0
12650.0,01/06/2024 01AM,London,Kensington,1080.0,40.85768650794204,,Low,Damaged,5515.0
12651.0,2024-06-01 02:00,London,Chelsea,4677.0,16.70699357210662,33.0,High,,3823.0
12652.0,01/06/2024 03AM,London,Camden,3061.0,56.040873399835974,,High,Damaged,2818.0
12653.0,01/06/2024 04AM,London,,2566.0,84.04392541199937,9.0,Low,Wet,714.0
12654.0,2024-06-01 05:00,London,Southwark,484.0,73.00631049182556,0.0,Low,Damaged,8934.0
12655.0,01/06/2024 06AM,,,10634.0,-17.19267717428977,7.0,High,Damaged,6853.0
12656.0,2024-06-01 07:00,,Chelsea,1410.0,25.63674525691937,1.0,High,Damaged,2978.0
12657.0,2024-06-01T08:00Z,London,Islington,1818.0,38.83138336060055,5.0,Medium,Snowy,1061.0
12658.0,01/06/2024 09AM,London,Southwark,3118.0,12.790121362987026,2.0,Medium,Dry,
12659.0,01/06/2024 10AM,London,Camden,,92.14764265304117,0.0,,Snowy,6432.0
12660.0,2024-06-01T11:00Z,,Southwark,4362.0,112.82252684879792,0.0,High,Wet,551.0
12661.0,2024-06-01 12:00,,Islington,3322.0,89.23470163617388,0.0,Medium,Dry,
12662.0,2024-06-01 13:00,,Kensington,740.0,85.47733552662481,9.0,Low,Snowy,7443.0
12663.0,01/06/2024 02PM,London,Southwark,766.0,29.99777838351211,3.0,Low,Dry,4916.0
12664.0,2024-06-01T15:00Z,London,Southwark,454.0,58.70972172985935,,Low,Damaged,7344.0
12665.0,2024-06-01T16:00Z,,Islington,584.0,68.32024886261512,0.0,Medium,Dry,3925.0
12666.0,01/06/2024 05PM,,Camden,20303.0,69.4192616853932,6.0,,Damaged,4594.0
12667.0,2024-06-01T18:00Z,London,Camden,1211.0,18.68420959403159,30.0,,Snowy,3169.0
12668.0,2024-06-01T19:00Z,,Camden,3100.0,21.656109647303943,1.0,Medium,Wet,2017.0
12669.0,2024-06-01 20:00,London,Camden,2491.0,99.80574607348325,45.0,Low,Wet,38649.0
12670.0,01/06/2024 09PM,London,Islington,2093.0,81.39004050870571,4.0,High,Wet,7902.0
12671.0,01/06/2024 10PM,,Chelsea,3435.0,23.075925226219475,0.0,Low,Damaged,6248.0
12672.0,01/06/2024 11PM,London,Camden,2937.0,,3.0,Medium,Dry,2568.0
12673.0,2024-06-02T00:00Z,London,Southwark,24460.0,-8.71943623530172,9.0,High,Wet,2949.0
12674.0,02/06/2024 01AM,,Chelsea,4090.0,44.85498450668292,6.0,Medium,Snowy,6548.0
12675.0,02/06/2024 02AM,London,Chelsea,22368.0,-7.633844428109667,8.0,,Dry,9678.0
12676.0,02/06/2024 03AM,,Kensington,1546.0,105.8310653590101,7.0,Low,Snowy,5601.0
12677.0,2099-00-00 99:99,London,Southwark,4118.0,,9.0,Low,Damaged,5239.0
12678.0,02/06/2024 05AM,London,Southwark,2507.0,79.27013101399416,5.0,,Damaged,7385.0
12679.0,2024-06-02T06:00Z,London,Islington,1980.0,70.35231702466777,8.0,,Damaged,4109.0
12680.0,02/06/2024 07AM,London,,18431.0,22.37388252220806,10.0,Medium,,319.0
12681.0,2024-06-02T08:00Z,London,Southwark,4063.0,45.2563294116122,7.0,,Dry,9060.0
12682.0,2024-06-02 09:00,,,4416.0,92.71307488570636,0.0,Medium,Wet,7880.0
12683.0,2024-06-02 10:00,London,Kensington,986.0,40.542163309718745,2.0,High,Wet,9410.0
12684.0,02/06/2024 11AM,,Chelsea,4916.0,55.10321554164758,7.0,,Snowy,8246.0
12685.0,02/06/2024 12PM,,,278.0,13.253115589208615,4.0,High,Damaged,7890.0
12686.0,02/06/2024 01PM,London,,4721.0,44.55544208437964,9.0,,Dry,3038.0
12687.0,Invalid,London,,2131.0,38.055829048542996,9.0,High,Wet,4677.0
12688.0,32/13/2025 25:61,London,Islington,22201.0,5.541356044466719,4.0,High,Snowy,1547.0
12689.0,02/06/2024 04PM,London,Southwark,3825.0,,,Low,Wet,1801.0
12690.0,2024-06-02 17:00,London,Kensington,,78.46659245436594,7.0,Medium,Snowy,3806.0
12691.0,2024-06-02 18:00,,Southwark,3152.0,14.724025116982205,7.0,High,Dry,8155.0
12692.0,2024-06-02 19:00,,,2931.0,50.52852908134737,5.0,High,Snowy,8434.0
12693.0,02/06/2024 08PM,,Chelsea,10176.0,63.22723016142258,2.0,,Wet,
12694.0,2024-06-02 21:00,,Camden,4897.0,95.60849464605808,6.0,Low,Damaged,71.0
12695.0,02/06/2024 10PM,,Islington,405.0,119.99843593954867,9.0,,Damaged,7025.0
12696.0,02/06/2024 11PM,London,Chelsea,4573.0,73.49963052658899,2.0,,Snowy,8207.0
12697.0,,,Chelsea,4225.0,,8.0,High,Snowy,8743.0
12698.0,2024-06-03T01:00Z,London,,1414.0,69.85888587083753,,High,Dry,1777.0
12699.0,2024-06-03 02:00,London,,2266.0,106.10303966237267,4.0,High,Snowy,76.0
12700.0,03/06/2024 03AM,London,Camden,1740.0,4.706072344823173,5.0,High,,39088.0
12701.0,32/13/2025 25:61,London,Camden,4228.0,3.5428111270412743,3.0,High,,3739.0
12702.0,2024-06-03T05:00Z,,Islington,1020.0,69.12291215261958,8.0,High,Dry,9754.0
12703.0,03/06/2024 06AM,,Camden,3266.0,111.75483250756794,4.0,Medium,Wet,6156.0
12704.0,2024-06-03T07:00Z,,,2282.0,116.96430787232417,10.0,High,Wet,4290.0
12705.0,2024-06-03 08:00,,Chelsea,4612.0,34.73331100807722,7.0,Low,Wet,9311.0
12706.0,2024-06-03 09:00,,Southwark,3413.0,19.70656965633468,0.0,,Dry,8621.0
12707.0,03/06/2024 10AM,London,,2949.0,108.6257741529728,6.0,Low,,4153.0
12708.0,2024-06-03 11:00,London,Chelsea,4082.0,49.83465276939819,5.0,Low,Wet,551.0
12709.0,2024-06-03T12:00Z,,Kensington,23942.0,81.7137107710518,4.0,Low,Dry,7559.0
12710.0,2024-06-03T13:00Z,London,Camden,1271.0,18.450299375578503,1.0,High,,1111.0
12711.0,2024-06-03 14:00,London,,2289.0,-16.802882911381293,2.0,High,Damaged,7885.0
12712.0,2024-06-03T15:00Z,,Islington,2823.0,32.101968385360294,5.0,High,Snowy,8226.0
12713.0,2024-06-03T16:00Z,,Chelsea,1610.0,-1.741833261107928,5.0,Low,,1864.0
12714.0,2024-06-03T17:00Z,,,2045.0,29.935279065697298,0.0,Low,Wet,6944.0
12715.0,2024-06-03 18:00,London,Kensington,2522.0,63.52667523099609,2.0,Medium,Wet,6484.0
12716.0,2024-06-03T19:00Z,,Kensington,2538.0,-16.17482369915327,7.0,Medium,,434.0
12717.0,2024-06-03 20:00,London,Camden,1594.0,67.3861384170887,0.0,Medium,Snowy,5859.0
12718.0,2024-06-03T21:00Z,London,Kensington,544.0,88.22091090603602,,,,6379.0
12719.0,2024-06-03T22:00Z,London,Camden,3397.0,61.94235460025472,3.0,Medium,Snowy,9389.0
12720.0,2024-06-03T23:00Z,,,2454.0,9.278549762587526,5.0,Medium,Damaged,6854.0
12721.0,2024-06-04T00:00Z,London,,2879.0,77.78714052636063,5.0,Low,,3428.0
12722.0,2024-06-04 01:00,London,Islington,4209.0,22.682557956733326,5.0,Low,Snowy,9867.0
12723.0,2024-06-04T02:00Z,,Chelsea,3510.0,84.42245996367608,7.0,,Wet,888.0
12724.0,04/06/2024 03AM,,Chelsea,4889.0,10.071832888758468,6.0,Low,Damaged,
12725.0,04/06/2024 04AM,,Islington,14559.0,3.330304774643838,4.0,Medium,Dry,1573.0
12726.0,2024-06-04T05:00Z,,Chelsea,1532.0,110.67118876124003,1.0,Medium,Dry,3317.0
12727.0,2024-06-04T06:00Z,London,Camden,75.0,116.89445983687624,1.0,,,9156.0
12728.0,2024-06-04 07:00,,,4594.0,28.846709106994098,1.0,Low,Damaged,1980.0
12729.0,04/06/2024 08AM,,Kensington,4465.0,91.40962562110253,3.0,,Damaged,9696.0
12730.0,04/06/2024 09AM,London,Islington,535.0,-10.563796058832054,2.0,High,Snowy,2836.0
12731.0,2024-06-04 10:00,,,,106.47983917720826,9.0,Low,Snowy,42759.0
12732.0,04/06/2024 11AM,,Southwark,3554.0,91.99382060620313,3.0,,,4244.0
12733.0,04/06/2024 12PM,London,,247.0,99.57167447241616,3.0,,Wet,1594.0
12734.0,2024-06-04 13:00,London,Islington,13541.0,50.381324768484006,5.0,High,,10000.0
12735.0,2024-06-04 14:00,,,4544.0,5.014346763477684,1.0,High,,7240.0
12736.0,2024-06-04T15:00Z,,Camden,2594.0,10.366227356289885,8.0,High,Dry,6326.0
12737.0,2024-06-04 16:00,London,Southwark,1967.0,98.60238829377919,3.0,,Snowy,6235.0
12738.0,2024-06-04 17:00,,Chelsea,3948.0,119.96562565524073,10.0,Low,Wet,9983.0
12739.0,2024-06-04 18:00,,,4276.0,8.595853312927044,6.0,High,Snowy,5612.0
12740.0,2024-06-04 19:00,London,Chelsea,116.0,117.95087546870239,0.0,Low,Damaged,8671.0
12741.0,04/06/2024 08PM,London,Camden,2118.0,71.33362471971422,0.0,Medium,Dry,9907.0
12742.0,2024-06-04T21:00Z,,Camden,2836.0,82.65856242612614,9.0,,Damaged,8825.0
12743.0,2024-06-04 22:00,,Chelsea,3407.0,38.535803340844424,1.0,Medium,,5869.0
12744.0,2024-06-04T23:00Z,London,Islington,4254.0,7.656595162349186,10.0,,Wet,7569.0
12745.0,32/13/2025 25:61,,Camden,340.0,15.99460141533191,7.0,,Wet,2441.0
12746.0,2024-06-05 01:00,London,,3870.0,106.69275473227758,0.0,Low,Snowy,8585.0
12747.0,05/06/2024 02AM,London,,4816.0,94.60424308353195,7.0,Medium,Dry,9354.0
12748.0,2024-06-05 03:00,,Southwark,2574.0,53.25049713785749,6.0,Low,Dry,7469.0
12749.0,05/06/2024 04AM,London,Islington,3785.0,104.94071083843899,5.0,Medium,Wet,6847.0
12750.0,32/13/2025 25:61,,Southwark,660.0,,9.0,Medium,Wet,2841.0
12751.0,05/06/2024 06AM,London,,1577.0,85.5031882950256,9.0,Medium,Damaged,4911.0
12752.0,2024-06-05T07:00Z,,Camden,1430.0,50.192715622681845,8.0,High,Dry,6947.0
12753.0,TBD,,Chelsea,3505.0,14.79135204369839,8.0,High,Wet,5029.0
12754.0,2024-06-05 09:00,London,Southwark,1105.0,93.97305764495944,1.0,,,20428.0
12755.0,2024-06-05T10:00Z,,,1831.0,106.6792186169336,1.0,,,3958.0
12756.0,2024-06-05T11:00Z,,Chelsea,2211.0,117.05244400869556,1.0,Low,Damaged,2669.0
12757.0,2024-06-05 12:00,London,Southwark,4635.0,20.086717006492673,8.0,,Dry,2564.0
12758.0,05/06/2024 01PM,London,Islington,,30.914220125537895,1.0,Medium,Wet,5656.0
12759.0,05/06/2024 02PM,London,Islington,1008.0,45.301771504670874,9.0,,,4901.0
12760.0,05/06/2024 03PM,London,Chelsea,3586.0,37.03428855053935,8.0,Medium,Snowy,6051.0
12761.0,2024-06-05T16:00Z,London,Camden,1143.0,80.78019460543065,1.0,Low,,
12762.0,05/06/2024 05PM,,Islington,808.0,100.23551116637785,4.0,High,Snowy,4811.0
12763.0,05/06/2024 06PM,,Islington,3341.0,69.65499076946597,,Low,Dry,5968.0
12764.0,2024-06-05T19:00Z,London,Kensington,13.0,-5.259592216444279,7.0,Low,Damaged,8417.0
12765.0,2024-06-05T20:00Z,London,Chelsea,2514.0,-8.115381854506143,21.0,High,Wet,1595.0
12766.0,2024-06-05 21:00,London,Southwark,3761.0,97.76329012872391,3.0,Medium,,9247.0
12767.0,2024-06-05 22:00,London,Kensington,1178.0,-16.299623170600547,8.0,Low,Dry,9892.0
12768.0,2024-06-05T23:00Z,,Southwark,19634.0,,0.0,,Damaged,3003.0
12769.0,2024-06-06 00:00,London,,3937.0,36.45008555187402,6.0,,Damaged,4551.0
12770.0,2024-06-06T01:00Z,,Islington,2839.0,,7.0,Low,Damaged,8327.0
12771.0,06/06/2024 02AM,London,,18527.0,,10.0,High,Snowy,827.0
12772.0,2024-06-06 03:00,,Islington,4333.0,69.16917675451737,4.0,Low,Dry,2032.0
12773.0,2024-06-06T04:00Z,London,Islington,2693.0,17.2768405097311,4.0,High,Snowy,
12774.0,06/06/2024 05AM,,Kensington,2580.0,21.754074864048285,3.0,Low,Wet,1643.0
12775.0,2024-06-06T06:00Z,,Southwark,3926.0,28.444706855925094,1.0,Low,Damaged,1983.0
12776.0,2024-06-06 07:00,London,Kensington,2075.0,,8.0,Low,,
12777.0,,London,Camden,2922.0,,1.0,Low,Damaged,9836.0
12778.0,2024-06-06 09:00,,,333.0,18.755435329392085,8.0,Low,,5755.0
12779.0,2024-06-06T10:00Z,London,Kensington,,20.307839679376013,6.0,Medium,Snowy,7755.0
12780.0,2024-06-06T11:00Z,,Southwark,,77.64982653776816,0.0,,Snowy,3231.0
12781.0,06/06/2024 12PM,,Camden,4764.0,,1.0,Medium,Snowy,44674.0
12782.0,06/06/2024 01PM,,,4586.0,108.551286234633,10.0,High,,5751.0
12783.0,06/06/2024 02PM,,Camden,1615.0,42.74312355046179,8.0,Low,Dry,9131.0
12784.0,2024-06-06T15:00Z,London,Camden,649.0,59.50179294683801,3.0,Medium,Snowy,1669.0
12785.0,2024-06-06T16:00Z,London,Islington,1746.0,51.680778019659144,2.0,High,,9076.0
12786.0,06/06/2024 05PM,London,Kensington,3620.0,114.42534306628278,5.0,High,,9983.0
12787.0,06/06/2024 06PM,,Camden,4770.0,28.809581137512804,0.0,,Wet,6676.0
12788.0,06/06/2024 07PM,London,Kensington,2701.0,113.63821371361857,8.0,,Damaged,1712.0
12789.0,06/06/2024 08PM,,,601.0,74.10125712198888,6.0,Medium,Dry,34331.0
12790.0,2024-06-06 21:00,,Islington,617.0,40.522403091859886,5.0,Medium,Damaged,8655.0
12791.0,06/06/2024 10PM,London,Kensington,4949.0,8.335672509209221,5.0,Medium,,7037.0
12792.0,32/13/2025 25:61,London,Camden,224.0,,9.0,Low,Damaged,1163.0
12793.0,2024-06-07 00:00,London,Kensington,4359.0,10.800765973002285,2.0,Medium,Snowy,
12794.0,2024-06-07 01:00,London,Camden,4108.0,98.47315060368717,6.0,Medium,Damaged,9322.0
12795.0,07/06/2024 02AM,,,4849.0,6.4196271632750905,7.0,Medium,,2089.0
12796.0,07/06/2024 03AM,,Camden,2109.0,80.3941374232937,6.0,,Wet,725.0
12797.0,2024-06-07T04:00Z,London,Kensington,4218.0,49.87778716959879,5.0,Low,Damaged,40150.0
12798.0,2024-06-07 05:00,London,Camden,4217.0,,0.0,High,Dry,7731.0
12799.0,2024-06-07 06:00,,Chelsea,3898.0,,9.0,High,,1046.0
12800.0,2024-06-07 07:00,,Chelsea,4363.0,-19.13191947285174,7.0,,Damaged,1549.0
12801.0,07/06/2024 08AM,London,Chelsea,4615.0,84.39885398011589,9.0,Low,Dry,864.0
12802.0,2024-06-07T09:00Z,,Kensington,4464.0,40.510190171540536,9.0,,Snowy,5798.0
12803.0,2024-06-07T10:00Z,,Southwark,12651.0,29.585672464232193,7.0,High,Snowy,829.0
12804.0,2024-06-07T11:00Z,London,Camden,3366.0,70.00079778069426,4.0,High,Snowy,9327.0
12805.0,2024-06-07T12:00Z,,,236.0,95.00213687451016,3.0,Low,,23666.0
9697.0,2024-06-07 13:00,London,Camden,3388.0,85.0909261995523,6.0,High,Damaged,6076.0
12807.0,07/06/2024 02PM,London,Kensington,4616.0,113.04134083188843,1.0,Medium,Snowy,8557.0
12808.0,07/06/2024 03PM,London,Southwark,121.0,52.43638774690245,0.0,Medium,,4752.0
12809.0,07/06/2024 04PM,,Kensington,1500.0,94.30316576208162,10.0,Low,Dry,1124.0
12810.0,2024-06-07T17:00Z,,Islington,1800.0,97.36401696231613,5.0,,Damaged,515.0
12811.0,07/06/2024 06PM,,Kensington,1224.0,30.70741035505988,,Medium,Snowy,1795.0
12812.0,07/06/2024 07PM,,Kensington,1382.0,56.05241722162913,7.0,High,Dry,7013.0
12813.0,07/06/2024 08PM,,Islington,2609.0,77.27777431533393,7.0,Low,Damaged,1698.0
12814.0,2024-06-07T21:00Z,,,1590.0,102.40794582864044,,Medium,Snowy,9572.0
12815.0,2024-06-07T22:00Z,,Camden,3269.0,111.49184027008553,8.0,Low,Dry,9009.0
12816.0,07/06/2024 11PM,,Southwark,1248.0,6.6083801001182625,9.0,Low,,1141.0
12817.0,2024-06-08T00:00Z,London,Kensington,18096.0,64.98683381335286,4.0,Medium,Snowy,4523.0
12818.0,08/06/2024 01AM,London,,762.0,113.69905267293147,8.0,Low,,6607.0
12819.0,2024-06-08T02:00Z,,,159.0,51.33594896209961,8.0,Medium,,4902.0
12820.0,2024-06-08T03:00Z,,Kensington,2569.0,86.7324326604513,9.0,High,Wet,8905.0
12821.0,2024-06-08T04:00Z,,Chelsea,3466.0,77.15736928203711,8.0,Low,Snowy,8524.0
12822.0,08/06/2024 05AM,London,Kensington,1310.0,54.13762557883746,2.0,High,Snowy,1275.0
12823.0,08/06/2024 06AM,London,Camden,3225.0,54.56130386542538,1.0,Medium,Wet,234.0
12824.0,2024-06-08T07:00Z,,,1842.0,35.766204058949235,,Medium,,41847.0
12825.0,2024-06-08T08:00Z,London,Islington,2675.0,-4.108278464077529,3.0,High,Dry,7336.0
12826.0,08/06/2024 09AM,London,Chelsea,4298.0,6.95249104320114,0.0,,Damaged,9527.0
12827.0,2024-06-08T10:00Z,,Chelsea,1208.0,94.65879009766036,9.0,,,6217.0
12828.0,2024-06-08 11:00,,,2129.0,82.3069111050168,6.0,High,Wet,207.0
12829.0,08/06/2024 12PM,,,2452.0,45.56347274882933,8.0,Low,Damaged,2688.0
12830.0,TBD,,Kensington,23073.0,89.87852901191987,1.0,,,5805.0
12831.0,Invalid,London,Southwark,2756.0,14.939353491121325,7.0,Medium,Damaged,1204.0
12832.0,2024-06-08 15:00,London,Chelsea,317.0,-7.207593892227509,9.0,High,Snowy,124.0
12833.0,08/06/2024 04PM,London,Chelsea,11578.0,-5.276138277454326,8.0,Low,Dry,1959.0
12834.0,2024-06-08 17:00,London,Kensington,2013.0,115.69811056194649,7.0,Low,Snowy,7861.0
12835.0,2024-06-08 18:00,London,Camden,541.0,64.9870576016024,0.0,High,Wet,8627.0
12836.0,2024-06-08 19:00,London,Camden,1558.0,61.877000488518725,4.0,,,23712.0
12837.0,2024-06-08 20:00,,Camden,3600.0,36.97735439794871,10.0,Medium,Damaged,9672.0
12838.0,2024-06-08 21:00,,Islington,4621.0,113.20638384838554,,Medium,,3224.0
12839.0,2024-06-08 22:00,,Southwark,2488.0,33.206708293170976,10.0,,,3346.0
12840.0,2024-06-08 23:00,London,Camden,2365.0,118.58581357222954,5.0,Medium,Damaged,4118.0
12841.0,09/06/2024 12AM,London,Islington,2623.0,18.726373132409265,4.0,High,Snowy,43297.0
12842.0,2024-06-09 01:00,London,Kensington,3787.0,108.00430720683782,2.0,Low,Snowy,1152.0
12843.0,2024-06-09T02:00Z,,Chelsea,489.0,48.20832587603475,7.0,High,Damaged,3699.0
12844.0,2024-06-09T03:00Z,,Chelsea,2151.0,31.393580556124093,5.0,,Dry,2300.0
12845.0,2024-06-09T04:00Z,,Camden,3237.0,113.42247173706858,4.0,High,,8947.0
12846.0,2024-06-09 05:00,,Kensington,632.0,106.81475779750238,1.0,,Wet,
12847.0,2024-06-09 06:00,London,Camden,3374.0,112.34258739790698,10.0,Medium,Snowy,5983.0
12848.0,2024-06-09 07:00,London,Kensington,338.0,45.420658550391806,7.0,Medium,Dry,5468.0
12849.0,2024-06-09T08:00Z,,Camden,614.0,4.972113182706616,6.0,High,Snowy,8631.0
12850.0,,,Chelsea,3727.0,89.3422055498607,10.0,,Snowy,3918.0
12851.0,2024-06-09T10:00Z,,Kensington,3293.0,5.399131638180785,3.0,Low,Damaged,1273.0
12852.0,2024-06-09T11:00Z,London,Southwark,4346.0,112.02183842149934,3.0,Low,Dry,3848.0
